PF12278	\N	\N	SDP_N	Sex determination protein N terminal
PF12279	\N	\N	DUF3619	Protein of unknown function (DUF3619)
PF12280	\N	\N	BSMAP	Brain specific membrane anchored protein
PF12281	\N	\N	DUF3620	Protein of unknown function (DUF3620)
PF12282	\N	\N	H_kinase_N	Signal transduction histidine kinase
PF12283	\N	\N	Protein_K	Bacteriophage protein K
PF12284	\N	\N	HoxA13_N	Hox protein A13 N terminal
PF12285	\N	\N	DUF3621	Protein of unknown function (DUF3621)
PF12286	\N	\N	DUF3622	Protein of unknown function (DUF3622)
PF12287	\N	\N	Caprin-1_C	Cytoplasmic activation/proliferation-associated protein-1 C term
PF12288	\N	\N	CsoS2_M	Carboxysome shell peptide mid-region
PF12289	\N	\N	Rotavirus_VP1	Rotavirus VP1 structural protein
PF12290	\N	\N	DUF3802	Protein of unknown function (DUF3802)
PF12291	\N	\N	DUF3623	Protein of unknown function (DUF3623)
PF12292	\N	\N	DUF3624	Protein of unknown function (DUF3624)
PF12293	\N	\N	DUF3625	Protein of unknown function (DUF3625)
PF12294	\N	\N	DUF3626	Protein of unknown function (DUF3626)
PF12295	\N	\N	Symplekin_C	Symplekin tight junction protein C terminal
PF12296	\N	\N	HsbA	Hydrophobic surface binding protein A
PF12297	\N	\N	EVC2_like	Ellis van Creveld protein 2 like protein
PF12298	CL0123	HTH	Bot1p	Eukaryotic mitochondrial regulator protein 
PF12299	\N	\N	DUF3627	Protein of unknown function (DUF3627)
PF12300	\N	\N	DUF3628	Protein of unknown function (DUF3628)
PF12301	\N	\N	CD99L2	CD99 antigen like protein 2
PF12302	\N	\N	DUF3629	Protein of unknown function (DUF3629)
PF12304	\N	\N	BCLP	Beta-casein like protein
PF12305	\N	\N	DUF3630	Protein of unknown function (DUF3630)
PF12306	\N	\N	PixA	Inclusion body protein
PF12307	\N	\N	DUF3631	Protein of unknown function (DUF3631)
PF12308	\N	\N	Noelin-1	Neurogenesis glycoprotein
PF12309	\N	\N	KBP_C	KIF-1 binding protein C terminal
PF12310	\N	\N	Elf-1_N	Transcription factor protein N terminal
PF12311	\N	\N	DUF3632	Protein of unknown function (DUF3632)
PF12312	\N	\N	NeA_P2	Nepovirus subgroup A polyprotein 
PF12313	\N	\N	NPR1_like_C	NPR1/NIM1 like defence protein C terminal
PF12314	\N	\N	IMCp	Inner membrane complex protein
PF12315	CL0126	Peptidase_MA	DUF3633	Protein of unknown function (DUF3633)
PF12316	\N	\N	Dsh_C	Segment polarity protein dishevelled (Dsh) C terminal
PF12317	\N	\N	IFT46_B_C	Intraflagellar transport complex B protein 46 C terminal
PF12318	\N	\N	FAD-SLDH	Membrane bound FAD containing D-sorbitol dehydrogenase 
PF12319	\N	\N	TryThrA_C	Tryptophan-Threonine-rich plasmodium antigen C terminal
PF12320	\N	\N	SbcD_C	Type 5 capsule protein repressor C-terminal domain
PF12321	\N	\N	DUF3634	Protein of unknown function (DUF3634)
PF12322	\N	\N	T4_baseplate	T4 bacteriophage base plate protein
PF12323	CL0123	HTH	HTH_OrfB_IS605	Helix-turn-helix domain
PF12324	CL0123	HTH	HTH_15	Helix-turn-helix domain of alkylmercury lyase
PF12325	\N	\N	TMF_TATA_bd	TATA element modulatory factor 1 TATA binding
PF12326	\N	\N	EOS1	N-glycosylation protein
PF12327	CL0442	Tubulin-like	FtsZ_C	FtsZ family, C-terminal domain
PF12328	CL0441	AlbA	Rpp20	Rpp20 subunit of nuclear RNase MRP and P
PF12329	\N	\N	TMF_DNA_bd	TATA element modulatory factor 1 DNA binding
PF12330	\N	\N	DUF3635	Domain of unknown function (DUF3635)
PF12331	\N	\N	DUF3636	Protein of unknown function (DUF3636) 
PF12333	\N	\N	Ipi1_N	Rix1 complex component involved in 60S ribosome maturation
PF12334	\N	\N	rOmpB	Rickettsia outer membrane protein B 
PF12335	\N	\N	SBF2	Myotubularin protein 
PF12336	\N	\N	SOXp	SOX transcription factor
PF12337	\N	\N	DUF3637	Protein of unknown function (DUF3637) 
PF12338	\N	\N	RbcS	Ribulose-1,5-bisphosphate carboxylase small subunit
PF12339	\N	\N	DNAJ_related	DNA-J related protein 
PF12340	\N	\N	DUF3638	Protein of unknown function (DUF3638)
PF12341	\N	\N	DUF3639	Protein of unknown function (DUF3639) 
PF12342	\N	\N	DUF3640	Protein of unknown function (DUF3640) 
PF12343	\N	\N	DEADboxA	Cold shock protein DEAD box A
PF12344	\N	\N	UvrB	Ultra-violet resistance protein B
PF12345	\N	\N	DUF3641	Protein of unknown function (DUF3641) 
PF12346	\N	\N	HJURP_mid	Holliday junction recognition protein-associated repeat
PF12347	\N	\N	HJURP_C	Holliday junction regulator protein family C-terminal repeat
PF12348	CL0020	TPR	CLASP_N	CLASP N terminal
PF12349	CL0322	RND_permease	Sterol-sensing	Sterol-sensing domain of SREBP cleavage-activation
PF12350	\N	\N	CTK3_C	CTD kinase subunit gamma CTK3 C-terminus
PF12351	CL0375	Transporter	Fig1	Ca2+ regulator and membrane fusion protein Fig1
PF12352	CL0147	Traffic	V-SNARE_C	Snare region anchored in the vesicle membrane C-terminus
PF12353	\N	\N	eIF3g	Eukaryotic translation initiation factor 3 subunit G 
PF12354	\N	\N	Internalin_N	Bacterial adhesion/invasion protein N terminal
PF12355	\N	\N	Dscam_C	Down syndrome cell adhesion molecule C terminal 
PF12356	\N	\N	DUF3643	Protein of unknown function (DUF3643) 
PF12357	\N	\N	PLD_C	Phospholipase D C terminal 
PF12358	\N	\N	DUF3644	Protein of unknown function (DUF3644) 
PF12359	\N	\N	DUF3645	Protein of unknown function (DUF3645) 
PF12360	\N	\N	Pax7	Paired box protein 7 
PF12361	\N	\N	DBP	Duffy-antigen binding protein 
PF12362	\N	\N	DUF3646	DNA polymerase III gamma and tau subunits C terminal
PF12363	\N	\N	DUF3647	Phage protein 
PF12364	\N	\N	DUF3648	Protein of unknown function (DUF3648) 
PF12365	\N	\N	DUF3649	Protein of unknown function (DUF3649) 
PF12366	\N	\N	Casc1	Cancer susceptibility candidate 1 
PF12367	\N	\N	PFO_beta_C	Pyruvate ferredoxin oxidoreductase beta subunit C terminal
PF12368	\N	\N	DUF3650	Protein of unknown function (DUF3650) 
PF12369	\N	\N	GnHR_trans	Gonadotropin hormone receptor transmembrane region 
PF12371	\N	\N	DUF3651	Protein of unknown function (DUF3651)
PF12372	\N	\N	DUF3652	Huntingtin protein region 
PF12373	\N	\N	Msg2_C	Major surface glycoprotein 2 C terminal
PF12374	\N	\N	Dmrt1	Double-sex mab3 related transcription factor 1
PF12375	\N	\N	DUF3653	Phage protein
PF12376	\N	\N	DUF3654	Protein of unknown function (DUF3654) 
PF12377	\N	\N	DuffyBP_N	Duffy binding protein N terminal 
PF12378	\N	\N	CytadhesinP1	Trypsin-sensitive surface-exposed protein
PF12379	\N	\N	DUF3655	Protein of unknown function (DUF3655) 
PF12380	CL0124	Peptidase_PA	Peptidase_C62	Gill-associated viral 3C-like peptidase
PF12381	CL0124	Peptidase_PA	Peptidase_C3G	Tungro spherical virus-type peptidase
PF12382	CL0129	Peptidase_AA	Peptidase_A2E	Retrotransposon peptidase
PF12383	\N	\N	SARS_3b	Severe acute respiratory syndrome coronavirus 3b protein
PF12384	CL0129	Peptidase_AA	Peptidase_A2B	Ty3 transposon peptidase
PF12385	CL0125	Peptidase_CA	Peptidase_C70	Papain-like cysteine protease AvrRpt2
PF12386	CL0125	Peptidase_CA	Peptidase_C71	Pseudomurein endo-isopeptidase Pei
PF12387	\N	\N	Peptidase_C74	Pestivirus NS2 peptidase
PF12388	CL0126	Peptidase_MA	Peptidase_M57	Dual-action HEIGH metallo-peptidase
PF12389	\N	\N	Peptidase_M73	Camelysin metallo-endopeptidase
PF12390	\N	\N	Se-cys_synth_N	Selenocysteine synthase N terminal
PF12391	\N	\N	PCDO_beta_N	Protocatechuate 3,4-dioxygenase beta subunit N terminal
PF12392	\N	\N	DUF3656	Collagenase 
PF12393	\N	\N	Dr_adhesin	Dr family adhesin 
PF12394	\N	\N	DUF3657	Protein of unknown function (DUF3657) 
PF12395	\N	\N	DUF3658	Protein of unknown function 
PF12396	\N	\N	DUF3659	Protein of unknown function (DUF3659) 
PF12397	\N	\N	U3snoRNP10	U3 small nucleolar RNA-associated protein 10 
PF12398	\N	\N	DUF3660	Receptor serine/threonine kinase 
PF12399	\N	\N	BCA_ABC_TP_C	Branched-chain amino acid ATP-binding cassette transporter
PF12400	\N	\N	DUF3661	Vaculolar membrane protein 
PF12401	\N	\N	DUF3662	Protein of unknown function (DUF2662) 
PF12402	\N	\N	nlz1	NocA-like zinc-finger protein 1
PF12403	\N	\N	Pax2_C	Paired-box protein 2 C terminal
PF12404	\N	\N	DUF3663	Peptidase 
PF12406	\N	\N	DUF3664	Surface protein 
PF12407	\N	\N	Abdominal-A	Homeobox protein 
PF12408	\N	\N	DUF3666	Ribose-5-phosphate isomerase 
PF12409	\N	\N	P5-ATPase	P5-type ATPase cation transporter
PF12410	\N	\N	rpo30_N	Poxvirus DNA dependent RNA polymerase 30kDa subunit 
PF12411	\N	\N	Choline_sulf_C	Choline sulfatase enzyme C terminal 
PF12412	\N	\N	DUF3667	Protein of unknown function (DUF3667)
PF12413	\N	\N	DLL_N	Homeobox protein distal-less-like N terminal 
PF12414	\N	\N	Fox-1_C	Calcitonin gene-related peptide regulator C terminal
PF12415	\N	\N	rpo132	Poxvirus DNA dependent RNA polymerase
PF12416	\N	\N	DUF3668	Cep120 protein
PF12417	\N	\N	DUF3669	Zinc finger protein 
PF12418	\N	\N	AcylCoA_DH_N	Acyl-CoA dehydrogenase N terminal 
PF12419	\N	\N	DUF3670	SNF2 Helicase protein 
PF12420	\N	\N	DUF3671	Protein of unknown function 
PF12421	\N	\N	DUF3672	Fibronectin type III protein 
PF12422	\N	\N	Condensin2nSMC	Condensin II non structural maintenance of chromosomes subunit
PF12423	\N	\N	KIF1B	Kinesin protein 1B
PF12424	\N	\N	ATP_Ca_trans_C	Plasma membrane calcium transporter ATPase C terminal
PF12425	\N	\N	DUF3673	Protein of unknown function (DUF3673) 
PF12426	\N	\N	DUF3674	RNA dependent RNA polymerase
PF12427	\N	\N	DUF3665	Branched-chain amino acid aminotransferase 
PF12428	\N	\N	DUF3675	Protein of unknown function (DUF3675) 
PF12429	\N	\N	DUF3676	Protein of unknown function (DUF3676) 
PF12430	\N	\N	ABA_GPCR	Abscisic acid G-protein coupled receptor 
PF12431	\N	\N	CitT	Transcriptional regulator 
PF12432	\N	\N	DUF3677	Protein of unknown function (DUF3677) 
PF12433	\N	\N	PV_NSP1	Parvovirus non-structural protein 1 
PF12434	\N	\N	Malate_DH	Malate dehydrogenase enzyme 
PF12435	\N	\N	DUF3678	Protein of unknown function (DUF3678) 
PF12436	\N	\N	USP7_ICP0_bdg	ICP0-binding domain of Ubiquitin-specific protease 7
PF12437	\N	\N	GSIII_N	Glutamine synthetase type III N terminal 
PF12438	\N	\N	DUF3679	Protein of unknown function (DUF3679) 
PF12439	\N	\N	GDE_N	Glycogen debranching enzyme N terminal
PF12440	\N	\N	MAGE_N	Melanoma associated antigen family N terminal 
PF12441	\N	\N	DUF3680	Protein of unknown function (DUF3680) 
PF12442	\N	\N	DUF3681	Protein of unknown function (DUF3681) 
PF12443	\N	\N	AKNA	AT-hook-containing transcription factor
PF12444	\N	\N	Sox_N	Sox developmental protein N terminal 
PF12445	\N	\N	FliC	Flagellin protein 
PF12446	\N	\N	DUF3682	Protein of unknown function (DUF3682)
PF12447	\N	\N	DUF3683	Protein of unknown function (DUF3683)
PF12448	\N	\N	Milton	Kinesin associated protein
PF12449	\N	\N	DUF3684	Protein of unknown function (DUF3684) 
PF12450	\N	\N	vWF_A	von Willebrand factor 
PF12451	\N	\N	VPS11_C	Vacuolar protein sorting protein 11 C terminal
PF12452	\N	\N	DUF3685	Protein of unknown function (DUF3685) 
PF12453	\N	\N	PTP_N	Protein tyrosine phosphatase N terminal 
PF12454	\N	\N	Ecm33	GPI-anchored cell wall organization protein
PF12455	\N	\N	Dynactin	Dynein associated protein 
PF12456	\N	\N	hSac2	Inositol phosphatase 
PF12457	\N	\N	TIP_N	Tuftelin interacting protein N terminal 
PF12458	\N	\N	DUF3686	ATPase involved in DNA repair 
PF12459	\N	\N	DUF3687	D-Ala-teichoic acid biosynthesis protein
PF12460	CL0020	TPR	MMS19_C	RNAPII transcription regulator C-terminal
PF12461	\N	\N	DUF3688	Protein of unknown function (DUF3688) 
PF12462	\N	\N	Helicase_IV_N	DNA helicase IV / RNA helicase N terminal
PF12463	\N	\N	DUF3689	Protein of unknown function (DUF3689) 
PF12464	\N	\N	Mac	Maltose acetyltransferase 
PF12465	\N	\N	Pr_beta_C	Proteasome beta subunits C terminal 
PF12466	\N	\N	GDH_N	Glutamate dehydrogenase N terminal
PF12467	\N	\N	CMV_1a	Cucumber mosaic virus 1a protein family
PF12468	\N	\N	TTSSLRR	Type III secretion system leucine rich repeat protein  
PF12469	\N	\N	DUF3692	CRISPR-associated protein 
PF12470	\N	\N	SUFU_C	Suppressor of Fused Gli/Ci N terminal binding domain
PF12471	\N	\N	GTP_CH_N	GTP cyclohydrolase N terminal 
PF12472	\N	\N	DUF3693	Phage related protein
PF12473	\N	\N	DUF3694	Kinesin protein 
PF12474	\N	\N	PKK	Polo kinase kinase 
PF12475	\N	\N	Amdo_NSP	Amdovirus non-structural protein 
PF12476	\N	\N	DUF3696	Protein of unknown function (DUF3696)
PF12477	\N	\N	TraW_N	Sex factor F TraW protein N terminal
PF12478	\N	\N	DUF3697	Ubiquitin-associated protein 2 
PF12479	\N	\N	DUF3698	Protein of unknown function (DUF3698) 
PF12480	\N	\N	DUF3699	Protein of unknown function (DUF3699) 
PF12481	CL0052	NTN	DUF3700	Aluminium induced protein 
PF12482	\N	\N	DUF3701	Phage integrase protein
PF12483	\N	\N	GIDE	E3 Ubiquitin ligase
PF12484	\N	\N	PE_PPE_C	Polymorphic PE/PPE proteins C terminal
PF12485	\N	\N	SLY	Lymphocyte signaling adaptor protein
PF12486	\N	\N	DUF3702	ImpA domain protein 
PF12487	\N	\N	DUF3703	Protein of unknown function (DUF3703) 
PF12488	\N	\N	DUF3704	Protein of unknown function (DUF3704) 
PF12489	\N	\N	ARA70	Nuclear coactivator
PF12490	\N	\N	BCAS3	Breast carcinoma amplified sequence 3 
PF12491	\N	\N	ApoB100_C	Apolipoprotein B100 C terminal
PF12493	\N	\N	DUF3709	Protein of unknown function (DUF3709)
PF12494	\N	\N	DUF3695	Protein of unknown function (DUF3695) 
PF12495	\N	\N	Vip3A_N	Vegetative insecticide protein 3A N terminal 
PF12496	\N	\N	BNIP2	Bcl2-/adenovirus E1B nineteen kDa-interacting protein 2
PF12497	\N	\N	ERbeta_N	Estrogen receptor beta
PF12498	\N	\N	bZIP_C	Basic leucine-zipper C terminal
PF12499	\N	\N	DUF3707	Pherophorin 
PF12500	\N	\N	TRSP	TRSP domain C terminus to PRTase_2 
PF12501	\N	\N	DUF3708	Phosphate ATP-binding cassette transporter
PF12502	\N	\N	DUF3710	Protein of unknown function (DUF3710) 
PF12503	\N	\N	CMV_1a_C	Cucumber mosaic virus 1a protein C terminal 
PF12505	\N	\N	DUF3712	Protein of unknown function (DUF3712)
PF12506	\N	\N	DUF3713	Protein of unknown function (DUF3713)
PF12507	\N	\N	HCMV_UL139	Human Cytomegalovirus UL139 protein
PF12508	\N	\N	DUF3714	Protein of unknown function (DUF3714) 
PF12509	\N	\N	DUF3715	Protein of unknown function (DUF3715)
PF12510	\N	\N	Smoothelin	Smoothelin cytoskeleton protein
PF12511	\N	\N	DUF3716	Protein of unknown function (DUF3716) 
PF12512	\N	\N	DUF3717	Protein of unknown function (DUF3717) 
PF12513	\N	\N	SUV3_C	Mitochondrial degradasome RNA helicase subunit C terminal
PF12514	\N	\N	DUF3718	Protein of unknown function (DUF3718)
PF12515	\N	\N	CaATP_NAI	Ca2+-ATPase N terminal autoinhibitory domain
PF12516	\N	\N	DUF3719	Protein of unknown function (DUF3719)
PF12517	\N	\N	DUF3720	Protein of unknown function (DUF3720) 
PF12518	\N	\N	DUF3721	Protein of unknown function
PF12519	\N	\N	DUF3722	Protein of unknown function (DUF3722) 
PF12520	\N	\N	DUF3723	Protein of unknown function (DUF3723) 
PF12521	\N	\N	DUF3724	Protein of unknown function (DUF3724) 
PF12522	\N	\N	UL73_N	Cytomegalovirus glycoprotein N terminal
PF12523	\N	\N	DUF3725	Protein of unknown function (DUF3725)
PF12524	\N	\N	GlyL_C	dsDNA virus glycoprotein L C terminal 
PF12525	\N	\N	DUF3726	Protein of unknown function (DUF3726) 
PF12526	\N	\N	DUF3729	Protein of unknown function (DUF3729) 
PF12527	\N	\N	DUF3727	Protein of unknown function (DUF3727) 
PF12528	\N	\N	DUF3728	Prepilin peptidase dependent protein C (DUF3728)
PF12529	\N	\N	Xylo_C	Xylosyltransferase C terminal 
PF12530	\N	\N	DUF3730	Protein of unknown function (DUF3730) 
PF12531	\N	\N	DUF3731	DNA-K related protein 
PF12532	\N	\N	DUF3732	Protein of unknown function (DUF3732)
PF12533	\N	\N	Neuro_bHLH	Neuronal helix-loop-helix transcription factor 
PF12534	\N	\N	DUF3733	Leucine-rich repeat containing protein 8 
PF12535	\N	\N	Nudix_N	Hydrolase of X-linked nucleoside diphosphate N terminal 
PF12536	\N	\N	DUF3734	Patatin phospholipase 
PF12537	\N	\N	DUF3735	Protein of unknown function (DUF3735)
PF12538	\N	\N	FtsK_SpoIIIE_N	DNA transporter 
PF12539	\N	\N	Csm1	Chromosome segregation protein Csm1/Pcs1
PF12540	\N	\N	DUF3736	Protein of unknown function (DUF3736)
PF12541	CL0268	Pec_lyase-like	DUF3737	Protein of unknown function (DUF3737) 
PF12542	\N	\N	CWC25	Pre-mRNA splicing factor
PF12543	\N	\N	DUF3738	Protein of unknown function (DUF3738)
PF12544	\N	\N	LAM_C	Lysine-2,3-aminomutase 
PF12545	\N	\N	DUF3739	Filamentous haemagglutinin family outer membrane protein
PF12546	\N	\N	Cryptochrome_C	Blue/Ultraviolet sensing protein C terminal
PF12547	\N	\N	ATXN-1_C	Capicua transcriptional repressor modulator 
PF12548	\N	\N	DUF3740	Sulfatase protein
PF12549	\N	\N	TOH_N	Tyrosine hydroxylase N terminal 
PF12550	\N	\N	GCR1_C	Transcriptional activator of glycolytic enzymes
PF12551	\N	\N	PHBC_N	Poly-beta-hydroxybutyrate polymerase N terminal
PF12552	\N	\N	DUF3741	Protein of unknown function (DUF3741)
PF12553	\N	\N	DUF3742	Protein of unknown function (DUF3742)
PF12554	\N	\N	MOZART1	Mitotic-spindle organizing gamma-tubulin ring associated
PF12555	\N	\N	TPPK_C	Thiamine pyrophosphokinase C terminal
PF12556	\N	\N	CobS_N	Cobaltochelatase CobS subunit N terminal 
PF12557	\N	\N	Co_AT_N	Cob(I)alamin adenosyltransferase N terminal 
PF12558	\N	\N	DUF3744	ATP-binding cassette cobalt transporter
PF12559	\N	\N	Inhibitor_I10	Serine endopeptidase inhibitors
PF12560	\N	\N	DUF3745	Protein of unknown function (DUF3745)
PF12561	\N	\N	TagA	ToxR activated gene A lipoprotein
PF12562	\N	\N	DUF3746	Protein of unknown function (DUF3746)
PF12563	\N	\N	Hemolysin_N	Hemolytic toxin N terminal
PF12564	\N	\N	TypeIII_RM_meth	Type III restriction/modification enzyme methylation subunit
PF12565	\N	\N	DUF3747	Protein of unknown function (DUF3747)
PF12566	\N	\N	DUF3748	Protein of unknown function (DUF3748)
PF12567	\N	\N	CD45	Leukocyte receptor CD45
PF12568	CL0257	Acetyltrans	DUF3749	Acetyltransferase (GNAT) domain
PF12569	CL0020	TPR	NARP1	NMDA receptor-regulated protein 1 
PF12570	\N	\N	DUF3750	Protein of unknown function (DUF3750)
PF12571	\N	\N	DUF3751	Phage tail-collar fibre protein
PF12572	\N	\N	DUF3752	Protein of unknown function (DUF3752)
PF12573	\N	\N	OxoDH_E1alpha_N	2-oxoisovalerate dehydrogenase E1 alpha subunit N terminal
PF12574	\N	\N	120_Rick_ant	120 KDa Rickettsia surface antigen
PF12575	\N	\N	DUF3753	Protein of unknown function (DUF3753)
PF12576	\N	\N	DUF3754	Protein of unknown function (DUF3754)
PF12577	\N	\N	PPARgamma_N	PPAR gamma N-terminal region
PF12578	\N	\N	3-PAP	Myotubularin-associated protein
PF12579	\N	\N	DUF3755	Protein of unknown function (DUF3755)
PF12580	\N	\N	TPPII	Tripeptidyl peptidase II 
PF12581	\N	\N	DUF3756	Protein of unknown function (DUF3756)
PF12582	\N	\N	DUF3757	Protein of unknown function (DUF3757)
PF12583	\N	\N	TPPII_N	Tripeptidyl peptidase II N terminal
PF12584	CL0212	SNARE	TRAPPC10	Trafficking protein particle complex subunit 10, TRAPPC10
PF12585	\N	\N	DUF3759	Protein of unknown function (DUF3759)
PF12586	\N	\N	DUF3760	Protein of unknown function (DUF3760)
PF12587	\N	\N	DUF3761	Protein of unknown function (DUF3761)
PF12588	\N	\N	PSDC	Phophatidylserine decarboxylase 
PF12589	\N	\N	WBS_methylT	Methyltransferase involved in Williams-Beuren syndrome
PF12590	\N	\N	Acyl-thio_N	Acyl-ATP thioesterase
PF12591	\N	\N	DUF3762	Protein of unknown function (DUF3762)
PF12592	\N	\N	DUF3763	Protein of unknown function (DUF3763)
PF12593	\N	\N	McyA_C	Microcystin synthetase C terminal
PF12594	\N	\N	DUF3764	Protein of unknown function (DUF3764)
PF12595	\N	\N	Rhomboid_SP	Rhomboid serine protease
PF12596	\N	\N	Tnp_P_element_C	87kDa Transposase
PF12597	\N	\N	DUF3767	Protein of unknown function (DUF3767)
PF12598	\N	\N	TBX	T-box transcription factor
PF12599	\N	\N	DUF3768	Protein of unknown function (DUF3768)
PF12600	\N	\N	DUF3769	Protein of unknown function (DUF3769)
PF12601	\N	\N	Rubi_NSP_C	Rubivirus non-structural protein
PF12602	\N	\N	FinO_N	Fertility inhibition protein N terminal
PF12603	\N	\N	DUF3770	Protein of unknown function (DUF3770)
PF12604	\N	\N	gp37_C	Tail fiber protein gp37 C terminal
PF12605	\N	\N	CK1gamma_C	Casein kinase 1 gamma C terminal
PF12606	\N	\N	RELT	Tumour necrosis factor receptor superfamily member 19
PF12607	\N	\N	DUF3772	Protein of unknown function (DUF3772)
PF12608	\N	\N	DUF3773	Protein of unknown function (DUF3773)
PF12609	\N	\N	DUF3774	Wound-induced protein
PF12610	\N	\N	SOCS	Suppressor of cytokine signalling
PF12611	\N	\N	DUF3766	Protein of unknown function (DUF3766)
PF12612	\N	\N	TFCD_C	Tubulin folding cofactor D C terminal
PF12613	\N	\N	FliC_SP	Flagellin structural protein
PF12614	\N	\N	RRF_GI	Ribosome recycling factor 
PF12615	\N	\N	TraD_N	F sex factor protein N terminal
PF12616	\N	\N	DUF3775	Protein of unknown function (DUF3775)
PF12617	\N	\N	LdpA_C	Iron-Sulfur binding protein C terminal
PF12618	\N	\N	DUF3776	Protein of unknown function (DUF3776)
PF12619	\N	\N	MCM2_N	Mini-chromosome maintenance protein 2
PF12620	\N	\N	DUF3778	Protein of unknown function (DUF3778)
PF12621	\N	\N	DUF3779	Phosphate metabolism protein 
PF12622	\N	\N	NpwBP	mRNA biogenesis factor
PF12623	\N	\N	Hen1_L	RNA repair, ligase-Pnkp-associating, region of Hen1
PF12624	\N	\N	Chorein_N	N-terminal region of Chorein, a TM vesicle-mediated sorter
PF12625	\N	\N	Arabinose_bd	Arabinose-binding domain of AraC transcription regulator, N-term
PF12626	\N	\N	PolyA_pol_arg_C	Polymerase A arginine-rich C-terminus
PF12627	\N	\N	PolyA_pol_RNAbd	Probable RNA and SrmB- binding site of polymerase A
PF12628	\N	\N	Inhibitor_I71	Falstatin, cysteine peptidase inhibitor
PF12629	\N	\N	Pox_polyA_pol_C	Poxvirus poly(A) polymerase C-terminal domain
PF12630	\N	\N	Pox_polyA_pol_N	Poxvirus poly(A) polymerase N-terminal domain
PF12631	\N	\N	GTPase_Cys_C	Catalytic cysteine-containing C-terminus of GTPase, MnmE
PF12632	\N	\N	Vezatin	Mysoin-binding motif of peroxisomes
PF12633	CL0260	NTP_transf	Adenyl_cycl_N	Adenylate cyclase NT domain
PF12634	\N	\N	Inp1	Inheritance of peroxisomes protein 1
PF12635	\N	\N	DUF3780	Protein of unknown function (DUF3780)
PF12636	\N	\N	DUF3781	Protein of unknown function (DUF3781)
PF12637	\N	\N	TSCPD	TSCPD domain
PF12638	\N	\N	Staygreen	Staygreen protein
PF12639	CL0263	His-Me_finger	Colicin-DNase	DNase/tRNase domain of colicin-like bacteriocin
PF12640	CL0302	Arginase	UPF0489	UPF0489 domain
PF12641	CL0042	Flavoprotein	Flavodoxin_3	Flavodoxin domain
PF12642	\N	\N	TpcC	Conjugative transposon protein TcpC
PF12643	CL0231	MazG	MazG-like	MazG-like family
PF12644	\N	\N	DUF3782	Protein of unknown function (DUF3782)
PF12645	CL0123	HTH	HTH_16	Helix-turn-helix domain
PF12646	\N	\N	DUF3783	Domain of unknown function (DUF3783)
PF12647	\N	\N	RNHCP	RNHCP domain
PF12648	\N	\N	TcpE	TcpE family
PF12650	CL0447	Hypoth_1	DUF3784	Domain of unknown function (DUF3784)
PF12651	CL0057	Met_repress	RHH_3	Ribbon-helix-helix domain
PF12652	\N	\N	CotJB	CotJB protein
PF12653	\N	\N	DUF3785	Protein of unknown function (DUF3785)
PF12654	\N	\N	DUF3786	Domain of unknown function (DUF3786)
PF12655	\N	\N	DUF3787	Domain of unknown function (DUF3787)
PF12656	CL0449	G-PATCH	G-patch_2	DExH-box splicing factor binding site
PF12657	\N	\N	TFIIIC_delta	Transcription factor IIIC subunit delta N-term
PF12658	CL0021	OB	Ten1	Telomere capping, CST complex subunit
PF12659	\N	\N	Stn1_C	Telomere capping C-terminal wHTH
PF12660	\N	\N	zf-TFIIIC	Putative zinc-finger of transcription factor IIIC complex
PF12661	CL0001	EGF	hEGF	Human growth factor-like EGF
PF12662	CL0001	EGF	cEGF	Complement Clr-like EGF-like
PF12663	\N	\N	DUF3788	Protein of unknown function (DUF3788)
PF12664	\N	\N	DUF3789	Protein of unknown function (DUF3789)
PF12666	\N	\N	PrgI	PrgI family protein
PF12667	\N	\N	NigD	NigD-like protein
PF12668	\N	\N	DUF3791	Protein of unknown function (DUF3791)
PF12669	\N	\N	P12	Virus attachment protein p12 family
PF12670	\N	\N	DUF3792	Protein of unknown function (DUF3792)
PF12671	CL0125	Peptidase_CA	Amidase_6	Putative amidase domain
PF12672	\N	\N	DUF3793	Protein of unknown function (DUF3793)
PF12673	\N	\N	DUF3794	Domain of unknown function (DUF3794)
PF12674	\N	\N	Zn_ribbon_2	Putative zinc ribbon domain
PF12675	\N	\N	DUF3795	Protein of unknown function (DUF3795)
PF12676	\N	\N	DUF3796	Protein of unknown function (DUF3796)
PF12677	\N	\N	DUF3797	Domain of unknown function (DUF3797)
PF12678	CL0229	RING	zf-rbx1	RING-H2 zinc finger
PF12679	CL0181	ABC-2	ABC2_membrane_2	ABC-2 family transporter protein
PF12680	CL0051	NTF2	SnoaL_2	SnoaL-like domain
PF12681	CL0104	Glyoxalase	Glyoxalase_2	Glyoxalase-like domain
PF12682	CL0042	Flavoprotein	Flavodoxin_4	Flavodoxin
PF12683	\N	\N	DUF3798	Protein of unknown function (DUF3798)
PF12684	CL0236	PDDEXK	DUF3799	PDDEXK-like domain of unknown function (DUF3799)
PF12685	\N	\N	SpoIIIAH	SpoIIIAH-like protein
PF12686	\N	\N	DUF3800	Protein of unknown function (DUF3800)
PF12687	\N	\N	DUF3801	Protein of unknown function (DUF3801)
PF12688	CL0020	TPR	TPR_5	Tetratrico peptide repeat
PF12689	CL0137	HAD	Acid_PPase	Acid Phosphatase
